actor,emotion,filepath
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
11,disgust,./Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
11,sad,./Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-01-11.wav
11,sad,./Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
11,disgust,./Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-02-11.wav
11,angry,./Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
11,fearful,./Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-01-11.wav
11,fearful,./Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-01-11.wav
11,angry,./Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
11,calm,./Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-02-11.wav
11,neutral,./Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-01-11.wav
11,calm,./Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-02-11.wav
11,happy,./Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-01-11.wav
11,happy,./Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
11,fearful,./Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
11,angry,./Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
11,angry,./Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
11,fearful,./Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
11,sad,./Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
11,disgust,./Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
11,disgust,./Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
11,sad,./Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
11,happy,./Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
11,happy,./Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
11,calm,./Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
11,calm,./Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
11,neutral,./Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
11,happy,./Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
11,happy,./Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
11,calm,./Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
11,neutral,./Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
11,calm,./Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
11,angry,./Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
11,fearful,./Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
11,fearful,./Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
11,angry,./Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
11,disgust,./Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
11,sad,./Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
11,sad,./Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
11,disgust,./Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
11,surprised,./Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
12,neutral,./Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
12,neutral,./Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
12,neutral,./Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
12,happy,./Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
12,calm,./Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
12,neutral,./Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
12,surprised,./Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
12,angry,./Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
12,fearful,./Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
12,disgust,./Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
12,sad,./Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
13,neutral,./Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
13,neutral,./Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
13,neutral,./Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
13,neutral,./Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
13,calm,./Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
13,happy,./Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
13,surprised,./Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
13,disgust,./Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
13,sad,./Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
13,angry,./Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
13,fearful,./Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
14,neutral,./Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
14,neutral,./Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
14,neutral,./Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
14,surprised,./Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
14,fearful,./Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
14,angry,./Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
14,sad,./Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
14,disgust,./Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
14,happy,./Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
14,neutral,./Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
14,calm,./Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
15,neutral,./Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
15,neutral,./Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
15,neutral,./Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
15,surprised,./Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
15,sad,./Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
15,disgust,./Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
15,fearful,./Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
15,angry,./Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
15,neutral,./Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
15,calm,./Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
15,happy,./Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-02-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-02-16.wav
16,angry,./Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-01-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
16,sad,./Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
16,disgust,./Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-01-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
16,surprised,./Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
16,neutral,./Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
16,happy,./Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
16,calm,./Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
16,neutral,./Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
16,fearful,./Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-01-16.wav
